 nr   factor              I                           I.sum               Ca+2.logact                 Ca+2.liter          pH                          H+.liter            H2CO3.logact                H2CO3.liter         Calcite.un                  Calcite.eq         
                                                      0.0                                             1.00000000e-1                                  -2.00000000e-1                                   2.00000000e-2                                   0.0                

 26.0 0.0                 1.30144124e-1            X  1.29720774e-1      -1.49075439               X  9.75021468e-2       6.50000000               X  3.99151197e-7      -8.02118267               X  2.71806156e-8      -1.00000000e-3              -1.17723412         
 27.0 0.0                 1.15744434e-1            X  1.67728869e-1      -1.46439661               X  9.98042973e-2       6.60000000               X  1.07683251e-7      -7.02118267               X  3.15474341e-7      -1.00000000e-3              -8.70644680e-1      
 28.0 0.0                 1.45444714e-1            X  1.05242629e-1      -1.49918518               X  9.90329405e-2       6.70000000               X  2.37051037e-7      -8.02118267               X  3.77597520e-8      -1.00000000e-3              -1.07934182         
 29.0 -3.969148151647113  1.45441964e-1            X  1.05248815e-1      -1.49918217               X  9.90330444e-2       6.80000000               X -1.45028065e-7      -7.02118267               X  4.50757459e-7      -1.00000000e-3              -7.79341069e-1      
 30.0 0.0                 1.64569171e-1            X  6.97061496e-2      -1.51277684               X  9.97110692e-2       6.90000000               X  1.23761764e-7      -8.02118267               X  5.47189263e-8      -1.00000000e-3              -9.82739737e-1      
 31.0 0.0                 1.24813411e-1            X  1.45264433e-1      -1.47958209               X  9.87227793e-2       7.00000000               X  1.25796157e-7      -9.02118267               X  6.52143446e-9      -1.00000000e-3              -1.17444105         
 32.0 0.0                 1.18260520e-1            X  1.63316815e-1      -1.46670736               X  9.99594204e-2       7.10000000               X  3.39847251e-8      -8.02118267               X  7.93512319e-8      -1.00000000e-3              -8.71222368e-1      
 33.0 0.0                 1.31599559e-1            X  1.35990664e-1      -1.48217929               X  9.97974226e-2       7.20000000               X  7.43542840e-8      -9.02118267               X  9.82158503e-9      -1.00000000e-3              -1.07509035         
 34.0 0.0                 1.20056452e-1            X  1.59320284e-1      -1.46923715               X  9.98582528e-2       7.30000000               X -4.54828548e-8      -8.02118267               X  1.20412292e-7      -1.00000000e-3              -7.71854814e-1      
 35.0 0.0                 1.41082525e-1            X  1.15932999e-1      -1.49289514               X  9.95244956e-2       7.40000000               X  3.86212873e-8      -9.02118267               X  1.51011228e-8      -1.00000000e-3              -9.77769311e-1      
 36.0 0.0                 1.22136925e-1            X  1.54328760e-1      -1.47252091               X  9.96506415e-2       7.50000000               X  3.97036227e-8      -10.0211827               X  1.85729297e-9      -1.00000000e-3              -1.17267576         
 37.0 0.0                 1.19548899e-1            X  1.60873693e-1      -1.46806484               X  9.99928587e-2       7.60000000               X  1.06296495e-8      -9.02118267               X  2.31161113e-8      -1.00000000e-3              -8.71561738e-1      
 38.0 0.0                 1.25249370e-1            X  1.49350785e-1      -1.47464472               X  9.99623737e-2       7.70000000               X  2.34005732e-8      -10.0211827               X  2.89905020e-9      -1.00000000e-3              -1.07320671         
 39.0 0.0                 1.20393520e-1            X  1.59107089e-1      -1.46912469               X  9.99735182e-2       7.80000000               X -1.47045076e-8      -9.02118267               X  3.61853851e-8      -1.00000000e-3              -7.71826700e-1      
 40.0 0.0                 1.31314477e-1            X  1.36837400e-1      -1.48158021               X  9.98665833e-2       7.90000000               X  1.20928054e-8      -10.0211827               X  4.56994763e-9      -1.00000000e-3              -9.74940580e-1      
 41.0 0.0                 1.21757011e-1            X  1.56099011e-1      -1.47099003               X  9.99032547e-2       8.00000000               X  1.25442507e-8      -11.0211827               X  5.70605873e-10     -1.00000000e-3              -1.17229304         
 42.0 0.0                 1.20372529e-1            X  1.59246282e-1      -1.46899492               X  9.99978305e-2       8.10000000               X  3.23644557e-9      -10.0211827               X  7.17125591e-9      -1.00000000e-3              -8.71794258e-1      
 43.0 0.0                 1.25016043e-1            X  1.49868675e-1      -1.47433141               X  9.99751879e-2       8.20000000               X  7.37849501e-9      -11.0211827               X  9.06194522e-10     -1.00000000e-3              -1.07312838         
 44.0 0.0                 1.21291507e-1            X  1.57354813e-1      -1.47010671               X  9.99844520e-2       8.30000000               X -4.97199744e-9      -10.0211827               X  1.14031277e-8      -1.00000000e-3              -7.72072206e-1      
 45.0 0.0                 1.35181030e-1            X  1.28795698e-1      -1.48590031               X  9.97894377e-2       8.40000000               X  3.78036692e-9      -11.0211827               X  1.45404774e-9      -1.00000000e-3              -9.76020604e-1      
 46.0 0.0                 1.23786339e-1            X  1.51899748e-1      -1.47343031               X  9.98681052e-2       8.50000000               X  3.96398729e-9      -12.0211827               X  1.82655821e-10     -1.00000000e-3              -1.17290310         
 47.0 0.0                 1.21723482e-1            X  1.56534160e-1      -1.47055204               X  9.99952792e-2       8.60000000               X  8.97066096e-10     -11.0211827               X  2.31279866e-9      -1.00000000e-3              -8.72183537e-1      
 48.0 0.0                 1.31517424e-1            X  1.36541287e-1      -1.48167322               X  9.98940331e-2       8.70000000               X  2.32192431e-9      -12.0211827               X  2.96031144e-10     -1.00000000e-3              -1.07496383         
 49.0 0.0                 1.23984122e-1            X  1.51794052e-1      -1.47333606               X  9.99405735e-2       8.80000000               X  2.04120704e-9      -13.0211827               X  3.75266396e-11     -1.00000000e-3              -1.27287954         
 50.0 0.0                 1.22847203e-1            X  1.54299872e-1      -1.47180980               X  9.99985691e-2       8.90000000               X  1.13619628e-9      -12.0211827               X  4.79410055e-10     -1.00000000e-3              -9.72497977e-1      
 51.0 0.0                 1.30415847e-1            X  1.38916427e-1      -1.48032921               X  9.99370300e-2       9.00000000               X  1.25048112e-9      -13.0211827               X  6.19169337e-11     -1.00000000e-3              -1.17462783         
 52.0 0.0                 1.25322456e-1            X  1.49246032e-1      -1.47468030               X  9.99727357e-2       9.10000000               X  1.55596758e-10     -12.0211827               X  7.95373284e-10     -1.00000000e-3              -8.73215603e-1      
 53.0 0.0                 1.50968871e-1            X  9.54632965e-2      -1.50283489               X  9.93502593e-2       9.20000000               X  7.20358428e-10     -13.0211827               X  1.05364225e-10     -1.00000000e-3              -1.08025425         
 54.0 0.0                 1.31596671e-1            X  1.35508370e-1      -1.48270749               X  9.96754278e-2       9.30000000               X  6.45251895e-10     -14.0211827               X  1.35500740e-11     -1.00000000e-3              -1.27522240         
 55.0 0.0                 1.28055677e-1            X  1.43839170e-1      -1.47759346               X  9.99876308e-2       9.40000000               X  3.08810983e-10     -13.0211827               X  1.77734352e-10     -1.00000000e-3              -9.73943892e-1      
 56.0 0.0                 1.47372632e-1            X  1.03792028e-1      -1.49833971               X  9.96343229e-2       9.50000000               X  3.90621718e-10     -14.0211827               X  2.40646816e-11     -1.00000000e-3              -1.17913046         
 57.0 0.0                 1.34225143e-1            X  1.30940144e-1      -1.48467415               X  9.98476073e-2       9.60000000               X -8.26600390e-11     -13.0211827               X  3.18749708e-10     -1.00000000e-3              -8.75714064e-1      
 58.0 0.0                 1.90537038e-1            X  8.85167145e-3      -1.54156518               X  9.74814368e-2       9.70000000               X  2.08147522e-10     -14.0211827               X  4.57289833e-11     -1.00000000e-3              -1.08993682         
 59.0 0.0                 1.47873325e-1            X  9.98180752e-2      -1.50204992               X  9.88911814e-2       9.80000000               X  2.02485582e-10     -15.0211827               X  6.04152957e-12     -1.00000000e-3              -1.28005801         
 60.0 0.0                 1.38719471e-1            X  1.22295499e-1      -1.48880898               X  9.99336099e-2       9.90000000               X  4.50586378e-11     -14.0211827               X  8.31477535e-11     -1.00000000e-3              -9.76747773e-1      
 61.0 0.0                 1.76341639e-1            X  4.27402914e-2      -1.52556792               X  9.88558922e-2       10.0000000               X  1.16061412e-10     -15.0211827               X  1.22976849e-11     -1.00000000e-3              -1.18593751         
 62.0 0.0                 1.48810751e-1            X  1.00329857e-1      -1.50029157               X  9.94878396e-2       10.1000000               X  1.03116007e-10     -16.0211827               X  1.70077488e-12     -1.00000000e-3              -1.37961842         
 63.0 0.0                 1.43651197e-1            X  1.12612973e-1      -1.49337234               X  9.99788417e-2       10.2000000               X  4.38446015e-11     -15.0211827               X  2.44436760e-11     -1.00000000e-3              -1.07788861         
 64.0 0.0                 1.66738701e-1            X  6.48020981e-2      -1.51512079               X  9.95698749e-2       10.3000000               X  6.10572813e-11     -16.0211827               X  3.71216110e-12     -1.00000000e-3              -1.28332573         
 65.0 0.0                 1.51614653e-1            X  9.61130901e-2      -1.50129327               X  9.98355989e-2       10.4000000               X -4.04111340e-11     -15.0211827               X  5.38542801e-11     -1.00000000e-3              -9.79868845e-1      
 66.0 0.0                 2.04085090e-1            X -1.55734389e-2      -1.54716348               X  9.81491855e-2       10.5000000               X  2.75648092e-11     -16.0211827               X  8.69502075e-12     -1.00000000e-3              -1.19133640         
 67.0 0.0                 1.61839257e-1            X  7.24412922e-2      -1.51353777               X  9.90299518e-2       10.6000000               X  3.14173479e-11     -17.0211827               X  1.24256160e-12     -1.00000000e-3              -1.38292997         
 68.0 0.0                 1.55153580e-1            X  8.95799827e-2      -1.50380003               X  9.99717858e-2       10.7000000               X -7.97971406e-12     -16.0211827               X  1.87398752e-11     -1.00000000e-3              -1.08049554         
 69.0 0.0                 1.80626247e-1            X  3.69071317e-2      -1.52567546               X  9.95399063e-2       10.8000000               X  1.57850646e-11     -17.0211827               X  3.00050729e-12     -1.00000000e-3              -1.28596439         
 70.0 0.0                 1.59578213e-1            X  7.97092926e-2      -1.50866700               X  9.97164295e-2       10.9000000               X  1.60090857e-11     -18.0211827               X  4.47998879e-13     -1.00000000e-3              -1.48171228         
 71.0 0.0                 1.57218237e-1            X  8.55485894e-2      -1.50546247               X  9.99962659e-2       11.0000000               X  9.62850860e-14     -17.0211827               X  6.92364807e-12     -1.00000000e-3              -1.18091115         
 72.0 0.0                 1.67160278e-1            X  6.53900916e-2      -1.51389563               X  9.99276621e-2       11.1000000               X  8.55083824e-12     -18.0211827               X  1.09824413e-12     -1.00000000e-3              -1.38301944         
 73.0 0.0                 1.57757974e-1            X  8.42346188e-2      -1.50617490               X  9.99376416e-2       11.2000000               X  8.11390919e-12     -19.0211827               X  1.68833610e-13     -1.00000000e-3              -1.58108925         
 74.0 0.0                 1.60666667e-1            X  7.86414958e-2      -1.50836560               X  9.99937073e-2       11.3000000               X  1.50689756e-12     -18.0211827               X  2.66095767e-12     -1.00000000e-3              -1.28163693         
 75.0 0.0                 1.69400451e-1            X  6.09826445e-2      -1.51556623               X  9.99458868e-2       11.4000000               X  4.52090526e-12     -19.0211827               X  4.24654698e-13     -1.00000000e-3              -1.48343709         
 76.0 0.0                 1.61853661e-1            X  7.61359345e-2      -1.50948636               X  9.99608143e-2       11.5000000               X  4.10956392e-12     -20.0211827               X  6.59359955e-14     -1.00000000e-3              -1.68191712         
 77.0 0.0                 1.49972752e-1            X  9.96300546e-2      -1.49957257               X  9.98938897e-2       11.6000000               X  1.33956616e-12     -19.0211827               X  1.01542266e-12     -1.00000000e-3              -1.37943867         
 78.0 0.0                 1.60501064e-1            X  7.86485978e-2      -1.50858052               X  9.99126812e-2       11.7000000               X  2.34907053e-12     -20.0211827               X  1.63544504e-13     -1.00000000e-3              -1.58169066         
 79.0 0.0                 1.55116654e-1            X  8.96800708e-2      -1.50373965               X  9.99783448e-2       11.8000000               X  2.06716473e-12     -21.0211827               X  2.55606609e-14     -1.00000000e-3              -1.78048044         
 80.0 0.0                 1.76271076e-1            X  4.61686993e-2      -1.52192051               X  9.96777126e-2       11.9000000               X  8.63661938e-13     -20.0211827               X  4.19813818e-13     -1.00000000e-3              -1.48502565         
 81.0 0.0                 1.62285714e-1            X  7.49183769e-2      -1.51022418               X  9.98724514e-2       12.0000000               X  1.21201143e-12     -21.0211827               X  6.47607597e-14     -1.00000000e-3              -1.68210157         
 82.0 0.0                 1.56842105e-1            X  8.62294109e-2      -1.50521993               X  9.99784054e-2       12.1000000               X -9.58346473e-13     -20.0211827               X  1.01393035e-12     -1.00000000e-3              -1.38085051         
 83.0 0.0                 1.58440546e-1            X  8.31111771e-2      -1.50648854               X  9.99980672e-2       12.2000000               X  5.23510629e-13     -21.0211827               X  1.60963673e-13     -1.00000000e-3              -1.58116766         
 84.0 0.0                 1.49629630e-1            X  1.00501366e-1      -1.49906245               X  9.99401563e-2       12.3000000               X  6.17922543e-13     -22.0211827               X  2.50367029e-14     -1.00000000e-3              -1.77931114         
 85.0 0.0                 1.58000000e-1            X  8.37766012e-2      -1.50635126               X  9.99441503e-2       12.4000000               X -2.72113223e-13     -21.0211827               X  4.03145613e-13     -1.00000000e-3              -1.48113334         
 86.0 0.0                 1.96363636e-1            X  3.38246867e-3      -1.53851597               X  9.90274353e-2       12.5000000               X  2.94047860e-13     -22.0211827               X  6.81163600e-14     -1.00000000e-3              -1.68917452         
 87.0 0.0                 1.82702703e-1            X  3.42078199e-2      -1.52556152               X  9.99033063e-2       12.6000000               X  3.18739958e-13     -23.0211827               X  1.05656710e-14     -1.00000000e-3              -1.88593591         
 88.0 0.0                 1.60000000e-1            X  7.86946285e-2      -1.50920475               X  9.96736571e-2       12.7000000               X -5.41107767e-14     -22.0211827               X  1.60831326e-13     -1.00000000e-3              -1.58184671         
 89.0 -0.3553304295309107 6.00000000e-2            X  2.34721510e-1      -1.42539909               X  8.86803775e-2       12.8000000               X  1.59110231e-13     -23.0211827               X  1.86988006e-14     -1.00000000e-3              -1.76089530         
 90.0 -0.1026623418975338 1.60000000e-1            X  9.64985106e-4      -1.60338748               X  8.02412463e-2       12.9000000               X  1.60564420e-13     -24.0211827               X  4.03726488e-15     -1.00000000e-3              -2.00539240         
 91.0 -2.8279385120500494 2.60000000e-1            X -1.31528047e-1      -1.57962722               X  9.71179883e-2       13.0000000               X -7.94729255e-15     -23.0211827               X  7.32979630e-14     -1.00000000e-3              -1.69945233         
 92.0 0.0                 2.78709677e-1            X -1.57684354e-1      -1.57437720               X  9.99337502e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.89813983         
 93.0 -0.0744861248379326 1.78709677e-1            X  2.81142194e-2      -1.53829490               X  9.63833936e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.68911925         
 94.0 -0.3560346736528175 2.78709677e-1            X -1.83521578e-1      -1.60339649               X  9.34744441e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90539465         
 95.0 -0.0744861248379325 1.78709677e-1            X  2.48249022e-2      -1.54201613               X  9.55610643e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69004956         
 96.0 -0.3560346736528176 2.78709677e-1            X -1.85250719e-1      -1.60540960               X  9.30421589e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90589793         
 97.0 -0.0744861248379326 1.78709677e-1            X  2.46536194e-2      -1.54221078               X  9.55182436e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69009822         
